# t[days] ztfg ztfr ztfi 
0.500 -14.255 -14.178 -13.480 
1.000 -14.842 -15.350 -15.118 
1.500 -14.902 -15.510 -15.442 
2.000 -14.792 -15.454 -15.468 
2.500 -14.624 -15.323 -15.394 
3.000 -14.437 -15.170 -15.280 
3.500 -14.240 -15.002 -15.151 
4.000 -14.058 -14.843 -15.021 
4.500 -13.891 -14.696 -14.890 
5.000 -13.735 -14.547 -14.779 
5.500 -13.582 -14.417 -14.664 
6.000 -13.454 -14.289 -14.561 
6.500 -13.315 -14.168 -14.464 
7.000 -13.191 -14.064 -14.375 
7.500 -13.074 -13.958 -14.274 
8.000 -12.954 -13.856 -14.187 
8.500 -12.854 -13.760 -14.108 
9.000 -12.748 -13.673 -14.028 
9.500 -12.653 -13.587 -13.939 
10.000 -12.558 -13.497 -13.866 
10.500 -12.469 -13.416 -13.795 
11.000 -12.378 -13.338 -13.722 
11.500 -12.278 -13.266 -13.652 
12.000 -12.186 -13.190 -13.588 
12.500 -12.111 -13.118 -13.523 
13.000 -12.023 -13.048 -13.464 
13.500 -11.938 -12.979 -13.397 
14.000 -11.856 -12.900 -13.338 
14.500 -11.739 -12.823 -13.262 
15.000 -11.576 -12.624 -13.059 
