# t[days] ztfg ztfr ztfi 
0.500 -13.290 -14.455 -15.214 
1.000 -11.442 -13.095 -14.111 
1.500 -10.405 -12.298 -13.395 
2.000 -9.472 -11.527 -12.761 
2.500 -8.623 -10.838 -12.143 
3.000 -7.810 -10.180 -11.614 
3.500 -7.011 -9.587 -11.089 
4.000 -6.306 -9.058 -10.616 
4.500 -5.623 -8.462 -10.164 
5.000 -4.960 -7.984 -9.730 
5.500 -4.339 -7.499 -9.341 
6.000 -3.473 -7.010 -8.945 
6.500 -2.999 -6.583 -8.569 
7.000 -2.382 -6.117 -8.264 
7.500 -2.111 -5.779 -7.886 
8.000 -1.402 -5.368 -7.543 
8.500 -1.184 -5.047 -7.235 
9.000 -0.654 -4.570 -6.988 
9.500 -0.414 -4.241 -6.707 
10.000 -0.094 -3.892 -6.260 
10.500 1.733 -3.419 -6.087 
11.000 nan -3.331 -5.835 
11.500 1.560 -2.980 -5.576 
12.000 1.686 -2.466 -5.237 
12.500 2.934 -2.414 -5.053 
13.000 nan -1.724 -4.792 
13.500 nan -2.241 -4.584 
14.000 nan -1.400 -4.282 
14.500 nan -1.106 -4.035 
15.000 4.265 -0.339 -3.642 
