# t[days] ztfg ztfr ztfi 
0.500 -15.106 -15.623 -15.449 
1.000 -14.248 -15.124 -15.228 
1.500 -13.711 -14.656 -14.865 
2.000 -13.281 -14.255 -14.521 
2.500 -12.922 -13.921 -14.246 
3.000 -12.607 -13.635 -13.996 
3.500 -12.317 -13.381 -13.763 
4.000 -12.043 -13.143 -13.547 
4.500 -11.775 -12.922 -13.346 
5.000 -11.505 -12.703 -13.148 
5.500 -11.242 -12.503 -12.977 
6.000 -10.978 -12.300 -12.788 
6.500 -10.714 -12.106 -12.634 
7.000 -10.444 -11.905 -12.476 
7.500 -10.205 -11.709 -12.318 
8.000 -9.939 -11.516 -12.166 
8.500 -9.678 -11.335 -12.015 
9.000 -9.439 -11.130 -11.862 
9.500 -9.173 -10.940 -11.710 
10.000 -8.938 -10.757 -11.554 
10.500 -8.671 -10.564 -11.408 
11.000 -8.445 -10.373 -11.255 
11.500 -8.162 -10.184 -11.102 
12.000 -7.952 -10.027 -10.947 
12.500 -7.696 -9.832 -10.803 
13.000 -7.477 -9.651 -10.659 
13.500 -7.240 -9.461 -10.523 
14.000 -7.021 -9.301 -10.366 
14.500 -6.787 -9.135 -10.222 
15.000 -6.541 -8.928 -10.045 
