# t[days] ztfg ztfr ztfi 
0.500 -15.176 -16.266 -16.488 
1.000 -13.630 -15.239 -15.923 
1.500 -12.917 -14.511 -15.280 
2.000 -12.300 -13.907 -14.705 
2.500 -11.605 -13.342 -14.208 
3.000 -10.894 -12.761 -13.697 
3.500 -10.133 -12.202 -13.215 
4.000 -9.431 -11.600 -12.746 
4.500 -8.724 -11.059 -12.285 
5.000 -8.035 -10.562 -11.868 
5.500 -7.439 -10.050 -11.447 
6.000 -6.790 -9.541 -11.097 
6.500 -6.205 -9.140 -10.731 
7.000 -5.597 -8.715 -10.360 
7.500 -5.221 -8.305 -10.032 
8.000 -4.631 -7.838 -9.692 
8.500 -4.042 -7.595 -9.423 
9.000 -3.933 -7.132 -9.124 
9.500 -3.789 -6.684 -8.793 
10.000 -3.066 -6.333 -8.479 
10.500 -2.184 -6.028 -8.201 
11.000 -1.268 -5.662 -7.960 
11.500 -1.627 -5.324 -7.700 
12.000 -0.870 -5.129 -7.357 
12.500 -1.504 -4.848 -7.075 
13.000 0.671 -4.224 -6.822 
13.500 -0.632 -3.994 -6.634 
14.000 -0.336 -3.869 -6.341 
14.500 1.393 -3.774 -6.074 
15.000 4.668 -2.808 -5.836 
