# t[days] ztfg ztfr ztfi 
0.500 -14.916 -15.920 -16.125 
1.000 -13.226 -14.620 -15.224 
1.500 -12.464 -13.822 -14.498 
2.000 -11.753 -13.172 -13.882 
2.500 -10.995 -12.567 -13.356 
3.000 -10.222 -11.971 -12.844 
3.500 -9.476 -11.375 -12.353 
4.000 -8.696 -10.802 -11.873 
4.500 -7.952 -10.230 -11.427 
5.000 -7.321 -9.715 -10.997 
5.500 -6.681 -9.199 -10.610 
6.000 -5.992 -8.734 -10.188 
6.500 -5.459 -8.240 -9.817 
7.000 -4.730 -7.800 -9.481 
7.500 -4.328 -7.376 -9.145 
8.000 -3.588 -7.018 -8.792 
8.500 -3.158 -6.625 -8.420 
9.000 -2.959 -6.203 -8.126 
9.500 -2.033 -5.781 -7.829 
10.000 -1.551 -5.541 -7.516 
10.500 -1.250 -4.990 -7.200 
11.000 -1.021 -4.773 -6.948 
11.500 -0.954 -4.399 -6.638 
12.000 -0.087 -4.185 -6.342 
12.500 0.159 -3.923 -6.112 
13.000 nan -3.604 -5.953 
13.500 4.566 -3.167 -5.503 
14.000 3.573 -3.115 -5.289 
14.500 nan -2.409 -5.058 
15.000 5.441 -2.013 -4.736 
