# t[days] ztfg ztfr ztfi 
0.500 -13.918 -14.814 -15.214 
1.000 -11.904 -13.326 -14.072 
1.500 -10.972 -12.477 -13.323 
2.000 -10.179 -11.743 -12.698 
2.500 -9.365 -11.106 -12.169 
3.000 -8.569 -10.478 -11.641 
3.500 -7.775 -9.867 -11.123 
4.000 -7.045 -9.293 -10.636 
4.500 -6.323 -8.701 -10.192 
5.000 -5.572 -8.184 -9.726 
5.500 -4.934 -7.679 -9.318 
6.000 -4.271 -7.179 -8.925 
6.500 -3.708 -6.726 -8.519 
7.000 -3.005 -6.323 -8.177 
7.500 -2.625 -5.934 -7.756 
8.000 -2.212 -5.581 -7.445 
8.500 -1.633 -5.085 -7.119 
9.000 -1.115 -4.702 -6.748 
9.500 -0.544 -4.273 -6.437 
10.000 0.085 -3.903 -6.144 
10.500 -0.363 -3.549 -5.828 
11.000 0.334 -3.324 -5.494 
11.500 1.502 -2.929 -5.209 
12.000 1.336 -2.676 -4.935 
12.500 nan -2.201 -4.721 
13.000 1.730 -1.599 -4.480 
13.500 1.957 -1.486 -4.142 
14.000 3.021 -1.478 -3.929 
14.500 2.500 -1.172 -3.704 
15.000 nan -0.868 -3.470 
