# t[days] ztfg ztfr ztfi 
0.500 -14.650 -15.067 -14.765 
1.000 -14.421 -15.035 -14.855 
1.500 -14.166 -14.744 -14.602 
2.000 -13.869 -14.431 -14.321 
2.500 -13.604 -14.154 -14.074 
3.000 -13.354 -13.931 -13.873 
3.500 -13.147 -13.738 -13.693 
4.000 -12.970 -13.571 -13.541 
4.500 -12.800 -13.435 -13.408 
5.000 -12.643 -13.297 -13.300 
5.500 -12.489 -13.179 -13.196 
6.000 -12.348 -13.072 -13.106 
6.500 -12.203 -12.968 -13.009 
7.000 -12.072 -12.863 -12.931 
7.500 -11.944 -12.757 -12.849 
8.000 -11.811 -12.670 -12.776 
8.500 -11.684 -12.579 -12.697 
9.000 -11.559 -12.484 -12.625 
9.500 -11.423 -12.404 -12.557 
10.000 -11.309 -12.304 -12.489 
10.500 -11.175 -12.221 -12.417 
11.000 -11.053 -12.135 -12.347 
11.500 -10.917 -12.041 -12.269 
12.000 -10.796 -11.947 -12.212 
12.500 -10.669 -11.863 -12.137 
13.000 -10.544 -11.768 -12.071 
13.500 -10.415 -11.677 -11.999 
14.000 -10.301 -11.587 -11.921 
14.500 -10.173 -11.497 -11.842 
15.000 -10.032 -11.380 -11.752 
