# t[days] ztfg ztfr ztfi 
0.500 -14.681 -14.835 -14.771 
1.000 -14.221 -14.727 -14.831 
1.500 -13.818 -14.491 -14.670 
2.000 -13.443 -14.202 -14.432 
2.500 -13.096 -13.921 -14.191 
3.000 -12.781 -13.663 -13.972 
3.500 -12.497 -13.432 -13.771 
4.000 -12.230 -13.213 -13.587 
4.500 -11.992 -13.014 -13.420 
5.000 -11.766 -12.823 -13.250 
5.500 -11.551 -12.647 -13.100 
6.000 -11.352 -12.477 -12.953 
6.500 -11.170 -12.318 -12.830 
7.000 -10.989 -12.171 -12.711 
7.500 -10.815 -12.033 -12.601 
8.000 -10.660 -11.900 -12.487 
8.500 -10.490 -11.764 -12.376 
9.000 -10.329 -11.638 -12.273 
9.500 -10.182 -11.517 -12.169 
10.000 -10.038 -11.397 -12.072 
10.500 -9.887 -11.284 -11.976 
11.000 -9.736 -11.157 -11.870 
11.500 -9.600 -11.041 -11.757 
12.000 -9.467 -10.926 -11.659 
12.500 -9.319 -10.807 -11.555 
13.000 -9.183 -10.696 -11.453 
13.500 -9.037 -10.577 -11.350 
14.000 -8.897 -10.470 -11.249 
14.500 -8.759 -10.354 -11.162 
15.000 -8.568 -10.137 -10.957 
