# t[days] ztfg ztfr ztfi 
0.500 -13.133 -13.922 -14.455 
1.000 -12.908 -13.895 -14.573 
1.500 -12.744 -13.895 -14.634 
2.000 -12.442 -13.746 -14.553 
2.500 -12.081 -13.550 -14.393 
3.000 -11.715 -13.305 -14.207 
3.500 -11.348 -13.054 -14.014 
4.000 -11.010 -12.821 -13.812 
4.500 -10.704 -12.575 -13.619 
5.000 -10.345 -12.343 -13.420 
5.500 -10.095 -12.111 -13.240 
6.000 -9.771 -11.888 -13.046 
6.500 -9.438 -11.664 -12.849 
7.000 -9.153 -11.454 -12.680 
7.500 -8.864 -11.241 -12.501 
8.000 -8.613 -11.022 -12.323 
8.500 -8.356 -10.809 -12.168 
9.000 -8.131 -10.618 -12.003 
9.500 -7.821 -10.433 -11.836 
10.000 -7.549 -10.239 -11.667 
10.500 -7.408 -10.053 -11.521 
11.000 -7.050 -9.863 -11.367 
11.500 -6.834 -9.652 -11.211 
12.000 -6.573 -9.501 -11.082 
12.500 -6.447 -9.321 -10.936 
13.000 -6.141 -9.176 -10.802 
13.500 -5.967 -8.991 -10.632 
14.000 -5.629 -8.786 -10.498 
14.500 -5.649 -8.577 -10.302 
15.000 -5.198 -8.375 -10.108 
