# t[days] ztfg ztfr ztfi 
0.500 -14.900 -15.956 -16.159 
1.000 -13.400 -14.774 -15.116 
1.500 -12.743 -14.085 -14.432 
2.000 -12.048 -13.510 -13.921 
2.500 -11.316 -12.915 -13.426 
3.000 -10.537 -12.331 -12.946 
3.500 -9.736 -11.725 -12.427 
4.000 -9.035 -11.126 -11.930 
4.500 -8.311 -10.549 -11.473 
5.000 -7.561 -9.994 -11.017 
5.500 -6.862 -9.491 -10.602 
6.000 -6.241 -9.007 -10.195 
6.500 -5.552 -8.556 -9.843 
7.000 -5.127 -8.081 -9.422 
7.500 -4.469 -7.601 -9.058 
8.000 -3.976 -7.198 -8.740 
8.500 -3.479 -6.883 -8.376 
9.000 -2.936 -6.435 -8.059 
9.500 -2.012 -6.129 -7.760 
10.000 -2.069 -5.736 -7.475 
10.500 -1.436 -5.345 -7.174 
11.000 -1.174 -5.069 -6.842 
11.500 -1.363 -4.455 -6.578 
12.000 0.921 -4.472 -6.408 
12.500 0.799 -3.969 -6.137 
13.000 0.418 -3.790 -5.652 
13.500 2.537 -3.235 -5.559 
14.000 2.353 -3.141 -5.201 
14.500 1.112 -2.789 -5.055 
15.000 1.132 -2.403 -4.822 
