# t[days] ztfg ztfr ztfi 
0.500 -15.231 -16.362 -16.585 
1.000 -13.751 -15.358 -15.884 
1.500 -13.115 -14.688 -15.193 
2.000 -12.497 -14.112 -14.642 
2.500 -11.786 -13.538 -14.148 
3.000 -11.081 -12.954 -13.627 
3.500 -10.341 -12.383 -13.139 
4.000 -9.655 -11.784 -12.649 
4.500 -8.958 -11.233 -12.197 
5.000 -8.201 -10.683 -11.752 
5.500 -7.624 -10.134 -11.328 
6.000 -6.947 -9.709 -10.907 
6.500 -6.345 -9.243 -10.528 
7.000 -5.602 -8.802 -10.154 
7.500 -5.423 -8.313 -9.811 
8.000 -4.580 -7.920 -9.487 
8.500 -4.318 -7.581 -9.133 
9.000 -4.043 -7.246 -8.887 
9.500 -2.976 -6.785 -8.526 
10.000 -2.754 -6.370 -8.182 
10.500 -0.858 -6.138 -7.928 
11.000 -1.308 -5.784 -7.637 
11.500 -1.952 -5.432 -7.325 
12.000 -1.189 -5.000 -7.039 
12.500 0.659 -4.815 -6.772 
13.000 1.795 -4.667 -6.495 
13.500 2.066 -4.026 -6.369 
14.000 1.679 -4.053 -6.076 
14.500 3.892 -3.617 -5.788 
15.000 4.644 -3.185 -5.625 
