# t[days] ztfg ztfr ztfi 
0.500 -14.279 -15.000 -15.042 
1.000 -13.818 -14.852 -15.239 
1.500 -13.473 -14.555 -15.075 
2.000 -13.120 -14.268 -14.853 
2.500 -12.775 -13.978 -14.612 
3.000 -12.442 -13.696 -14.371 
3.500 -12.128 -13.442 -14.139 
4.000 -11.824 -13.186 -13.915 
4.500 -11.545 -12.947 -13.697 
5.000 -11.294 -12.714 -13.494 
5.500 -11.003 -12.479 -13.297 
6.000 -10.735 -12.280 -13.109 
6.500 -10.462 -12.068 -12.924 
7.000 -10.197 -11.849 -12.748 
7.500 -9.955 -11.660 -12.571 
8.000 -9.703 -11.462 -12.382 
8.500 -9.484 -11.275 -12.239 
9.000 -9.215 -11.062 -12.085 
9.500 -8.968 -10.874 -11.901 
10.000 -8.689 -10.685 -11.750 
10.500 -8.444 -10.509 -11.586 
11.000 -8.186 -10.343 -11.436 
11.500 -8.007 -10.149 -11.297 
12.000 -7.726 -9.969 -11.136 
12.500 -7.559 -9.787 -11.009 
13.000 -7.274 -9.640 -10.855 
13.500 -7.078 -9.450 -10.715 
14.000 -6.835 -9.277 -10.556 
14.500 -6.611 -9.084 -10.422 
15.000 -6.421 -8.920 -10.252 
