# t[days] ztfg ztfr ztfi 
0.500 -13.715 -14.798 -15.477 
1.000 -12.045 -13.648 -14.653 
1.500 -11.143 -13.016 -14.171 
2.000 -10.295 -12.404 -13.682 
2.500 -9.445 -11.770 -13.209 
3.000 -8.735 -11.174 -12.741 
3.500 -7.953 -10.653 -12.275 
4.000 -7.327 -10.119 -11.847 
4.500 -6.564 -9.649 -11.389 
5.000 -5.933 -9.170 -11.043 
5.500 -5.345 -8.668 -10.652 
6.000 -4.865 -8.232 -10.290 
6.500 -4.007 -7.864 -9.983 
7.000 -3.894 -7.414 -9.647 
7.500 -3.308 -7.021 -9.280 
8.000 -2.364 -6.560 -9.020 
8.500 -2.801 -6.326 -8.653 
9.000 -1.988 -5.998 -8.344 
9.500 -1.271 -5.464 -8.034 
10.000 -1.120 -5.104 -7.797 
10.500 0.063 -5.052 -7.457 
11.000 2.461 -4.495 -7.277 
11.500 1.712 -4.447 -6.984 
12.000 nan -3.858 -6.810 
12.500 2.121 -3.492 -6.477 
13.000 0.544 -3.308 -6.027 
13.500 nan -3.046 -6.000 
14.000 nan -2.714 -5.783 
14.500 nan -2.783 -5.435 
15.000 nan -2.390 -5.112 
