# t[days] ztfg ztfr ztfi 
0.500 -14.879 -14.988 -14.832 
1.000 -14.531 -15.083 -15.140 
1.500 -14.242 -14.930 -15.116 
2.000 -13.924 -14.731 -14.986 
2.500 -13.617 -14.513 -14.822 
3.000 -13.336 -14.278 -14.641 
3.500 -13.072 -14.075 -14.461 
4.000 -12.819 -13.867 -14.295 
4.500 -12.590 -13.675 -14.137 
5.000 -12.375 -13.495 -13.992 
5.500 -12.151 -13.320 -13.836 
6.000 -11.963 -13.159 -13.692 
6.500 -11.773 -12.997 -13.562 
7.000 -11.595 -12.842 -13.431 
7.500 -11.423 -12.697 -13.300 
8.000 -11.263 -12.560 -13.179 
8.500 -11.105 -12.418 -13.070 
9.000 -10.954 -12.285 -12.966 
9.500 -10.791 -12.171 -12.853 
10.000 -10.651 -12.042 -12.753 
10.500 -10.506 -11.927 -12.654 
11.000 -10.370 -11.808 -12.552 
11.500 -10.223 -11.690 -12.459 
12.000 -10.072 -11.583 -12.365 
12.500 -9.941 -11.471 -12.269 
13.000 -9.814 -11.365 -12.180 
13.500 -9.684 -11.253 -12.090 
14.000 -9.547 -11.151 -12.006 
14.500 -9.402 -11.033 -11.915 
15.000 -9.204 -10.831 -11.707 
