# t[days] ztfg ztfr ztfi 
0.500 -12.535 -13.207 -13.677 
1.000 -12.771 -13.379 -13.771 
1.500 -12.772 -13.344 -13.688 
2.000 -12.614 -13.199 -13.511 
2.500 -12.413 -13.002 -13.320 
3.000 -12.202 -12.808 -13.106 
3.500 -11.989 -12.627 -12.920 
4.000 -11.806 -12.452 -12.753 
4.500 -11.633 -12.292 -12.615 
5.000 -11.474 -12.158 -12.463 
5.500 -11.328 -12.026 -12.338 
6.000 -11.180 -11.902 -12.225 
6.500 -11.057 -11.791 -12.118 
7.000 -10.925 -11.683 -12.020 
7.500 -10.809 -11.582 -11.929 
8.000 -10.693 -11.494 -11.842 
8.500 -10.578 -11.399 -11.755 
9.000 -10.481 -11.316 -11.666 
9.500 -10.372 -11.231 -11.598 
10.000 -10.274 -11.155 -11.529 
10.500 -10.170 -11.068 -11.462 
11.000 -10.073 -10.997 -11.399 
11.500 -9.975 -10.925 -11.329 
12.000 -9.887 -10.847 -11.265 
12.500 -9.791 -10.776 -11.200 
13.000 -9.696 -10.709 -11.143 
13.500 -9.614 -10.634 -11.072 
14.000 -9.509 -10.560 -11.012 
14.500 -9.413 -10.468 -10.924 
15.000 -9.288 -10.364 -10.820 
