# t[days] ztfg ztfr ztfi 
0.500 -14.879 -15.148 -14.828 
1.000 -14.605 -15.220 -15.106 
1.500 -14.308 -15.007 -15.016 
2.000 -13.997 -14.735 -14.817 
2.500 -13.716 -14.481 -14.612 
3.000 -13.452 -14.249 -14.413 
3.500 -13.226 -14.044 -14.242 
4.000 -13.033 -13.874 -14.092 
4.500 -12.850 -13.705 -13.958 
5.000 -12.681 -13.554 -13.817 
5.500 -12.514 -13.414 -13.692 
6.000 -12.364 -13.276 -13.573 
6.500 -12.216 -13.151 -13.461 
7.000 -12.074 -13.036 -13.346 
7.500 -11.931 -12.914 -13.248 
8.000 -11.798 -12.808 -13.143 
8.500 -11.661 -12.705 -13.054 
9.000 -11.537 -12.597 -12.958 
9.500 -11.398 -12.492 -12.873 
10.000 -11.265 -12.394 -12.789 
10.500 -11.144 -12.300 -12.700 
11.000 -11.012 -12.198 -12.617 
11.500 -10.885 -12.102 -12.539 
12.000 -10.760 -12.009 -12.463 
12.500 -10.629 -11.915 -12.382 
13.000 -10.507 -11.824 -12.306 
13.500 -10.382 -11.723 -12.235 
14.000 -10.252 -11.630 -12.155 
14.500 -10.124 -11.539 -12.075 
15.000 -9.953 -11.386 -11.928 
