# t[days] ztfg ztfr ztfi 
0.500 -13.581 -14.662 -15.406 
1.000 -11.847 -13.530 -14.506 
1.500 -10.937 -12.865 -13.986 
2.000 -9.947 -12.201 -13.501 
2.500 -9.181 -11.629 -13.008 
3.000 -8.463 -11.068 -12.508 
3.500 -7.784 -10.521 -12.070 
4.000 -6.923 -9.966 -11.623 
4.500 -6.458 -9.464 -11.177 
5.000 -5.684 -9.031 -10.804 
5.500 -5.273 -8.536 -10.402 
6.000 -4.747 -8.115 -10.050 
6.500 -4.107 -7.726 -9.683 
7.000 -3.915 -7.269 -9.341 
7.500 -3.470 -6.842 -8.996 
8.000 -2.059 -6.497 -8.732 
8.500 -1.773 -6.149 -8.391 
9.000 -1.295 -5.698 -8.124 
9.500 -1.171 -5.423 -7.885 
10.000 -0.609 -5.096 -7.562 
10.500 -0.384 -4.678 -7.246 
11.000 -0.086 -4.353 -7.032 
11.500 -0.408 -4.262 -6.774 
12.000 7.155 -3.962 -6.507 
12.500 2.431 -3.714 -6.100 
13.000 2.456 -3.056 -5.962 
13.500 1.682 -2.884 -5.739 
14.000 4.937 -2.185 -5.394 
14.500 nan -2.265 -5.220 
15.000 5.375 -2.186 -4.802 
