# t[days] ztfg ztfr ztfi 
0.500 -14.676 -15.642 -15.750 
1.000 -13.131 -14.407 -14.784 
1.500 -12.423 -13.701 -14.126 
2.000 -11.705 -13.117 -13.584 
2.500 -10.958 -12.519 -13.084 
3.000 -10.150 -11.930 -12.585 
3.500 -9.340 -11.308 -12.095 
4.000 -8.562 -10.713 -11.622 
4.500 -7.875 -10.148 -11.146 
5.000 -7.191 -9.600 -10.706 
5.500 -6.456 -9.081 -10.279 
6.000 -5.891 -8.544 -9.844 
6.500 -5.213 -8.092 -9.457 
7.000 -4.638 -7.611 -9.051 
7.500 -3.917 -7.172 -8.696 
8.000 -3.443 -6.777 -8.361 
8.500 -3.037 -6.375 -8.031 
9.000 -2.755 -5.981 -7.708 
9.500 -1.607 -5.595 -7.321 
10.000 -1.719 -5.133 -7.064 
10.500 -1.166 -4.704 -6.739 
11.000 -0.728 -4.386 -6.471 
11.500 -0.012 -4.218 -6.161 
12.000 -0.203 -3.789 -5.938 
12.500 1.516 -3.500 -5.616 
13.000 0.352 -3.172 -5.366 
13.500 1.021 -2.940 -5.041 
14.000 3.767 -2.563 -4.706 
14.500 6.046 -2.183 -4.465 
15.000 3.351 -1.932 -4.499 
