# t[days] ztfg ztfr ztfi 
0.500 -12.383 -13.163 -13.747 
1.000 -12.755 -13.471 -13.932 
1.500 -12.855 -13.506 -13.909 
2.000 -12.745 -13.412 -13.783 
2.500 -12.574 -13.254 -13.601 
3.000 -12.358 -13.067 -13.430 
3.500 -12.147 -12.895 -13.246 
4.000 -11.946 -12.711 -13.071 
4.500 -11.757 -12.542 -12.912 
5.000 -11.575 -12.387 -12.764 
5.500 -11.396 -12.238 -12.615 
6.000 -11.229 -12.098 -12.502 
6.500 -11.076 -11.968 -12.376 
7.000 -10.930 -11.848 -12.267 
7.500 -10.782 -11.729 -12.163 
8.000 -10.648 -11.624 -12.066 
8.500 -10.522 -11.514 -11.980 
9.000 -10.396 -11.414 -11.888 
9.500 -10.265 -11.309 -11.804 
10.000 -10.149 -11.220 -11.721 
10.500 -10.032 -11.125 -11.644 
11.000 -9.918 -11.041 -11.566 
11.500 -9.804 -10.957 -11.497 
12.000 -9.707 -10.871 -11.427 
12.500 -9.593 -10.792 -11.356 
13.000 -9.483 -10.710 -11.295 
13.500 -9.374 -10.627 -11.222 
14.000 -9.278 -10.539 -11.150 
14.500 -9.143 -10.446 -11.063 
15.000 -9.009 -10.316 -10.936 
