# t[days] ztfg ztfr ztfi 
0.500 -13.440 -14.600 -15.371 
1.000 -11.688 -13.353 -14.395 
1.500 -10.619 -12.633 -13.804 
2.000 -9.690 -11.949 -13.234 
2.500 -8.807 -11.273 -12.680 
3.000 -8.030 -10.667 -12.184 
3.500 -7.176 -10.088 -11.693 
4.000 -6.492 -9.514 -11.221 
4.500 -5.591 -8.995 -10.787 
5.000 -5.376 -8.510 -10.373 
5.500 -4.466 -8.029 -9.978 
6.000 -4.002 -7.596 -9.596 
6.500 -3.508 -7.208 -9.254 
7.000 -3.287 -6.842 -8.923 
7.500 -2.420 -6.355 -8.542 
8.000 -2.136 -5.902 -8.204 
8.500 -0.608 -5.554 -7.998 
9.000 -0.837 -5.151 -7.634 
9.500 0.695 -4.775 -7.282 
10.000 -0.155 -4.512 -7.053 
10.500 0.097 -4.067 -6.758 
11.000 0.554 -3.990 -6.502 
11.500 1.688 -3.095 -6.237 
12.000 3.716 -3.226 -5.966 
12.500 nan -2.654 -5.673 
13.000 1.024 -2.313 -5.225 
13.500 3.461 -2.207 -5.188 
14.000 nan -1.522 -4.877 
14.500 3.725 -1.648 -4.769 
15.000 7.441 -1.189 -4.327 
