# t[days] ztfg ztfr ztfi 
0.500 -14.980 -15.129 -14.451 
1.000 -15.099 -15.842 -15.746 
1.500 -14.973 -15.815 -15.881 
2.000 -14.727 -15.623 -15.789 
2.500 -14.466 -15.403 -15.641 
3.000 -14.214 -15.171 -15.460 
3.500 -13.979 -14.954 -15.281 
4.000 -13.761 -14.758 -15.116 
4.500 -13.566 -14.574 -14.963 
5.000 -13.374 -14.406 -14.822 
5.500 -13.208 -14.246 -14.691 
6.000 -13.048 -14.100 -14.557 
6.500 -12.885 -13.955 -14.430 
7.000 -12.734 -13.824 -14.314 
7.500 -12.591 -13.694 -14.197 
8.000 -12.443 -13.572 -14.089 
8.500 -12.313 -13.459 -13.976 
9.000 -12.175 -13.335 -13.869 
9.500 -12.040 -13.229 -13.778 
10.000 -11.909 -13.125 -13.677 
10.500 -11.784 -13.018 -13.582 
11.000 -11.662 -12.919 -13.494 
11.500 -11.532 -12.820 -13.409 
12.000 -11.404 -12.707 -13.319 
12.500 -11.273 -12.613 -13.233 
13.000 -11.153 -12.522 -13.146 
13.500 -11.024 -12.426 -13.067 
14.000 -10.905 -12.323 -12.979 
14.500 -10.758 -12.217 -12.894 
15.000 -10.597 -12.038 -12.708 
