# t[days] ztfg ztfr ztfi 
0.500 -13.401 -13.193 -12.851 
1.000 -14.068 -14.386 -14.343 
1.500 -14.181 -14.664 -14.722 
2.000 -14.148 -14.737 -14.888 
2.500 -14.063 -14.730 -14.944 
3.000 -13.950 -14.689 -14.951 
3.500 -13.831 -14.622 -14.937 
4.000 -13.698 -14.542 -14.880 
4.500 -13.557 -14.453 -14.822 
5.000 -13.426 -14.363 -14.758 
5.500 -13.285 -14.269 -14.685 
6.000 -13.142 -14.170 -14.612 
6.500 -13.010 -14.071 -14.534 
7.000 -12.883 -13.969 -14.449 
7.500 -12.748 -13.876 -14.369 
8.000 -12.621 -13.778 -14.286 
8.500 -12.496 -13.677 -14.211 
9.000 -12.363 -13.584 -14.133 
9.500 -12.244 -13.487 -14.053 
10.000 -12.140 -13.398 -13.978 
10.500 -12.005 -13.302 -13.900 
11.000 -11.894 -13.219 -13.828 
11.500 -11.793 -13.125 -13.745 
12.000 -11.686 -13.036 -13.666 
12.500 -11.572 -12.954 -13.597 
13.000 -11.457 -12.864 -13.527 
13.500 -11.364 -12.774 -13.463 
14.000 -11.226 -12.675 -13.390 
14.500 -11.071 -12.573 -13.308 
15.000 -10.865 -12.366 -13.113 
