# t[days] ztfg ztfr ztfi 
0.500 -13.607 -14.675 -15.293 
1.000 -11.892 -13.307 -14.123 
1.500 -11.068 -12.628 -13.502 
2.000 -10.296 -12.022 -12.948 
2.500 -9.516 -11.456 -12.438 
3.000 -8.743 -10.882 -11.927 
3.500 -8.025 -10.290 -11.442 
4.000 -7.341 -9.756 -10.970 
4.500 -6.533 -9.194 -10.546 
5.000 -5.857 -8.679 -10.127 
5.500 -5.223 -8.139 -9.704 
6.000 -4.648 -7.691 -9.315 
6.500 -3.975 -7.225 -8.949 
7.000 -3.386 -6.833 -8.615 
7.500 -3.312 -6.474 -8.221 
8.000 -2.763 -5.982 -7.876 
8.500 -1.703 -5.656 -7.569 
9.000 -1.811 -5.234 -7.254 
9.500 -1.476 -4.892 -6.971 
10.000 -0.832 -4.481 -6.798 
10.500 -0.288 -4.266 -6.403 
11.000 -0.098 -3.996 -6.083 
11.500 0.649 -3.463 -5.840 
12.000 0.280 -3.077 -5.675 
12.500 2.477 -2.652 -5.354 
13.000 1.281 -2.770 -4.941 
13.500 3.172 -2.575 -4.865 
14.000 2.648 -2.001 -4.776 
14.500 8.440 -1.949 -4.479 
15.000 nan -1.537 -4.026 
