# t[days] ztfg ztfr ztfi 
0.500 -13.207 -13.422 -13.524 
1.000 -13.476 -14.073 -14.353 
1.500 -13.547 -14.272 -14.649 
2.000 -13.458 -14.314 -14.749 
2.500 -13.300 -14.258 -14.734 
3.000 -13.110 -14.159 -14.685 
3.500 -12.925 -14.062 -14.616 
4.000 -12.731 -13.938 -14.531 
4.500 -12.531 -13.801 -14.424 
5.000 -12.333 -13.662 -14.308 
5.500 -12.136 -13.527 -14.211 
6.000 -11.948 -13.386 -14.116 
6.500 -11.753 -13.248 -13.994 
7.000 -11.566 -13.112 -13.871 
7.500 -11.398 -12.977 -13.774 
8.000 -11.222 -12.847 -13.664 
8.500 -11.039 -12.716 -13.549 
9.000 -10.883 -12.591 -13.435 
9.500 -10.724 -12.475 -13.340 
10.000 -10.554 -12.331 -13.231 
10.500 -10.412 -12.212 -13.128 
11.000 -10.229 -12.098 -13.030 
11.500 -10.080 -11.976 -12.928 
12.000 -9.947 -11.858 -12.833 
12.500 -9.784 -11.739 -12.729 
13.000 -9.654 -11.615 -12.635 
13.500 -9.484 -11.502 -12.525 
14.000 -9.324 -11.384 -12.429 
14.500 -9.140 -11.233 -12.304 
15.000 -8.937 -11.041 -12.139 
