# t[days] ztfg ztfr ztfi 
0.500 -14.603 -14.895 -14.505 
1.000 -14.643 -15.349 -15.207 
1.500 -14.499 -15.256 -15.227 
2.000 -14.266 -15.050 -15.112 
2.500 -13.998 -14.824 -14.931 
3.000 -13.775 -14.607 -14.763 
3.500 -13.569 -14.417 -14.603 
4.000 -13.375 -14.244 -14.451 
4.500 -13.204 -14.086 -14.318 
5.000 -13.032 -13.935 -14.194 
5.500 -12.884 -13.805 -14.075 
6.000 -12.734 -13.686 -13.960 
6.500 -12.596 -13.564 -13.853 
7.000 -12.458 -13.442 -13.749 
7.500 -12.323 -13.333 -13.642 
8.000 -12.192 -13.230 -13.556 
8.500 -12.060 -13.121 -13.458 
9.000 -11.931 -13.025 -13.379 
9.500 -11.803 -12.923 -13.284 
10.000 -11.685 -12.825 -13.198 
10.500 -11.554 -12.725 -13.120 
11.000 -11.429 -12.635 -13.037 
11.500 -11.305 -12.544 -12.964 
12.000 -11.183 -12.449 -12.876 
12.500 -11.045 -12.354 -12.796 
13.000 -10.915 -12.250 -12.727 
13.500 -10.800 -12.166 -12.644 
14.000 -10.664 -12.069 -12.566 
14.500 -10.538 -11.969 -12.477 
15.000 -10.388 -11.830 -12.344 
