# t[days] ztfg ztfr ztfi 
0.500 -14.043 -15.146 -15.672 
1.000 -12.362 -13.877 -14.764 
1.500 -11.525 -13.173 -14.158 
2.000 -10.754 -12.496 -13.620 
2.500 -9.965 -11.881 -13.090 
3.000 -9.168 -11.313 -12.595 
3.500 -8.503 -10.717 -12.101 
4.000 -7.737 -10.157 -11.645 
4.500 -7.017 -9.632 -11.250 
5.000 -6.443 -9.171 -10.791 
5.500 -5.905 -8.600 -10.422 
6.000 -5.174 -8.228 -10.050 
6.500 -4.701 -7.815 -9.691 
7.000 -4.264 -7.305 -9.344 
7.500 -3.266 -6.913 -9.012 
8.000 -2.673 -6.603 -8.701 
8.500 -2.359 -6.143 -8.345 
9.000 -2.298 -5.769 -8.038 
9.500 -2.019 -5.495 -7.880 
10.000 -1.135 -5.192 -7.530 
10.500 0.486 -4.874 -7.217 
11.000 1.064 -4.397 -6.953 
11.500 1.463 -4.132 -6.632 
12.000 0.125 -3.613 -6.374 
12.500 nan -3.477 -6.080 
13.000 nan -3.332 -6.117 
13.500 -0.104 -3.187 -5.574 
14.000 -0.371 -2.826 -5.500 
14.500 -0.047 -2.414 -5.027 
15.000 0.530 -2.245 -4.735 
