# t[days] ztfg ztfr ztfi 
0.500 -13.808 -14.005 -13.704 
1.000 -14.039 -14.583 -14.500 
1.500 -14.041 -14.630 -14.682 
2.000 -13.925 -14.548 -14.663 
2.500 -13.759 -14.404 -14.566 
3.000 -13.583 -14.249 -14.435 
3.500 -13.399 -14.090 -14.310 
4.000 -13.238 -13.939 -14.161 
4.500 -13.075 -13.793 -14.042 
5.000 -12.936 -13.659 -13.917 
5.500 -12.792 -13.532 -13.807 
6.000 -12.652 -13.408 -13.677 
6.500 -12.529 -13.297 -13.573 
7.000 -12.411 -13.191 -13.474 
7.500 -12.290 -13.073 -13.374 
8.000 -12.179 -12.978 -13.286 
8.500 -12.072 -12.891 -13.203 
9.000 -11.972 -12.799 -13.122 
9.500 -11.873 -12.711 -13.038 
10.000 -11.777 -12.641 -12.964 
10.500 -11.683 -12.554 -12.888 
11.000 -11.593 -12.483 -12.824 
11.500 -11.506 -12.411 -12.763 
12.000 -11.418 -12.345 -12.696 
12.500 -11.329 -12.273 -12.626 
13.000 -11.233 -12.202 -12.566 
13.500 -11.159 -12.129 -12.510 
14.000 -11.058 -12.058 -12.431 
14.500 -10.970 -11.973 -12.352 
15.000 -10.837 -11.857 -12.240 
