# t[days] ztfg ztfr ztfi 
0.500 -14.952 -15.897 -15.994 
1.000 -13.281 -14.564 -15.029 
1.500 -12.520 -13.774 -14.298 
2.000 -11.801 -13.154 -13.713 
2.500 -11.049 -12.551 -13.183 
3.000 -10.269 -11.965 -12.684 
3.500 -9.457 -11.357 -12.197 
4.000 -8.671 -10.759 -11.739 
4.500 -7.997 -10.207 -11.279 
5.000 -7.331 -9.659 -10.850 
5.500 -6.658 -9.147 -10.424 
6.000 -5.975 -8.643 -9.993 
6.500 -5.373 -8.182 -9.612 
7.000 -4.798 -7.698 -9.222 
7.500 -4.071 -7.261 -8.869 
8.000 -3.530 -6.874 -8.528 
8.500 -3.268 -6.457 -8.193 
9.000 -2.848 -6.089 -7.885 
9.500 -2.176 -5.648 -7.523 
10.000 -1.758 -5.284 -7.264 
10.500 -1.171 -4.846 -6.963 
11.000 -1.082 -4.474 -6.672 
11.500 -0.347 -4.233 -6.382 
12.000 -0.201 -3.967 -6.146 
12.500 1.377 -3.595 -5.805 
13.000 0.430 -3.252 -5.562 
13.500 1.205 -3.027 -5.220 
14.000 3.996 -2.737 -4.925 
14.500 nan -2.313 -4.678 
15.000 3.128 -2.065 -4.692 
