# t[days] ztfg ztfr ztfi 
0.500 -13.520 -14.579 -15.235 
1.000 -11.766 -13.222 -14.057 
1.500 -10.929 -12.560 -13.454 
2.000 -10.171 -11.963 -12.912 
2.500 -9.393 -11.407 -12.412 
3.000 -8.647 -10.844 -11.899 
3.500 -7.940 -10.244 -11.421 
4.000 -7.248 -9.710 -10.950 
4.500 -6.454 -9.165 -10.522 
5.000 -5.758 -8.644 -10.110 
5.500 -5.162 -8.108 -9.682 
6.000 -4.570 -7.647 -9.304 
6.500 -3.934 -7.194 -8.928 
7.000 -3.332 -6.787 -8.601 
7.500 -3.177 -6.444 -8.206 
8.000 -2.807 -5.937 -7.876 
8.500 -1.620 -5.635 -7.547 
9.000 -1.567 -5.235 -7.221 
9.500 -1.472 -4.855 -6.971 
10.000 -0.810 -4.448 -6.780 
10.500 -0.123 -4.245 -6.383 
11.000 -0.364 -3.960 -6.068 
11.500 1.204 -3.508 -5.835 
12.000 0.006 -3.053 -5.630 
12.500 2.505 -2.615 -5.341 
13.000 1.609 -2.618 -4.954 
13.500 3.066 -2.557 -4.886 
14.000 1.404 -2.046 -4.708 
14.500 nan -1.882 -4.448 
15.000 nan -1.384 -4.083 
