# t[days] ztfg ztfr ztfi 
0.500 -15.257 -15.808 -15.634 
1.000 -14.613 -15.621 -15.760 
1.500 -14.176 -15.250 -15.520 
2.000 -13.785 -14.891 -15.229 
2.500 -13.442 -14.556 -14.942 
3.000 -13.127 -14.276 -14.697 
3.500 -12.855 -14.022 -14.461 
4.000 -12.587 -13.783 -14.251 
4.500 -12.327 -13.563 -14.053 
5.000 -12.077 -13.343 -13.860 
5.500 -11.827 -13.150 -13.693 
6.000 -11.569 -12.948 -13.508 
6.500 -11.297 -12.748 -13.328 
7.000 -11.044 -12.555 -13.173 
7.500 -10.814 -12.363 -13.009 
8.000 -10.553 -12.170 -12.847 
8.500 -10.301 -11.975 -12.696 
9.000 -10.055 -11.791 -12.542 
9.500 -9.804 -11.599 -12.372 
10.000 -9.578 -11.405 -12.231 
10.500 -9.315 -11.236 -12.078 
11.000 -9.069 -11.026 -11.937 
11.500 -8.840 -10.865 -11.790 
12.000 -8.572 -10.687 -11.656 
12.500 -8.362 -10.525 -11.511 
13.000 -8.166 -10.339 -11.378 
13.500 -7.903 -10.162 -11.236 
14.000 -7.671 -9.999 -11.099 
14.500 -7.487 -9.832 -10.957 
15.000 -7.230 -9.635 -10.773 
