# t[days] ztfg ztfr ztfi 
0.500 -13.447 -13.892 -14.010 
1.000 -13.420 -13.992 -14.215 
1.500 -13.296 -13.859 -14.094 
2.000 -13.073 -13.654 -13.899 
2.500 -12.829 -13.427 -13.678 
3.000 -12.580 -13.201 -13.453 
3.500 -12.352 -13.003 -13.255 
4.000 -12.143 -12.804 -13.075 
4.500 -11.937 -12.628 -12.917 
5.000 -11.763 -12.471 -12.761 
5.500 -11.602 -12.329 -12.628 
6.000 -11.443 -12.191 -12.501 
6.500 -11.298 -12.059 -12.378 
7.000 -11.155 -11.937 -12.281 
7.500 -11.028 -11.833 -12.178 
8.000 -10.894 -11.727 -12.084 
8.500 -10.782 -11.624 -11.991 
9.000 -10.665 -11.525 -11.896 
9.500 -10.555 -11.442 -11.825 
10.000 -10.454 -11.356 -11.747 
10.500 -10.344 -11.263 -11.674 
11.000 -10.240 -11.187 -11.615 
11.500 -10.139 -11.106 -11.533 
12.000 -10.044 -11.028 -11.464 
12.500 -9.951 -10.953 -11.400 
13.000 -9.851 -10.877 -11.334 
13.500 -9.768 -10.798 -11.262 
14.000 -9.658 -10.721 -11.193 
14.500 -9.553 -10.632 -11.114 
15.000 -9.433 -10.521 -11.004 
