# t[days] ztfg ztfr ztfi 
0.500 -13.482 -14.288 -14.796 
1.000 -12.910 -13.829 -14.411 
1.500 -12.501 -13.542 -14.155 
2.000 -12.097 -13.239 -13.872 
2.500 -11.705 -12.943 -13.608 
3.000 -11.391 -12.675 -13.360 
3.500 -11.078 -12.432 -13.128 
4.000 -10.789 -12.191 -12.903 
4.500 -10.510 -11.982 -12.697 
5.000 -10.241 -11.772 -12.512 
5.500 -9.994 -11.556 -12.322 
6.000 -9.698 -11.343 -12.142 
6.500 -9.455 -11.156 -11.963 
7.000 -9.208 -10.963 -11.798 
7.500 -8.945 -10.768 -11.641 
8.000 -8.686 -10.579 -11.473 
8.500 -8.437 -10.383 -11.303 
9.000 -8.180 -10.198 -11.149 
9.500 -7.954 -10.010 -10.993 
10.000 -7.709 -9.806 -10.827 
10.500 -7.460 -9.628 -10.681 
11.000 -7.242 -9.445 -10.526 
11.500 -6.955 -9.260 -10.388 
12.000 -6.736 -9.080 -10.243 
12.500 -6.524 -8.915 -10.088 
13.000 -6.342 -8.748 -9.971 
13.500 -6.099 -8.558 -9.809 
14.000 -5.812 -8.389 -9.669 
14.500 -5.627 -8.207 -9.518 
15.000 -5.384 -8.005 -9.341 
