# t[days] ztfg ztfr ztfi 
0.500 -13.057 -14.101 -14.744 
1.000 -11.368 -12.700 -13.423 
1.500 -10.574 -12.004 -12.727 
2.000 -9.797 -11.386 -12.157 
2.500 -9.013 -10.806 -11.626 
3.000 -8.212 -10.193 -11.104 
3.500 -7.421 -9.601 -10.603 
4.000 -6.616 -8.998 -10.114 
4.500 -5.928 -8.437 -9.667 
5.000 -5.191 -7.890 -9.200 
5.500 -4.443 -7.394 -8.796 
6.000 -4.013 -6.917 -8.404 
6.500 -3.215 -6.422 -8.002 
7.000 -2.673 -5.987 -7.653 
7.500 -2.275 -5.501 -7.345 
8.000 -1.798 -5.167 -6.999 
8.500 -1.079 -4.824 -6.652 
9.000 -0.540 -4.195 -6.331 
9.500 -0.296 -4.064 -6.005 
10.000 0.265 -3.639 -5.703 
10.500 0.575 -3.395 -5.359 
11.000 1.193 -3.168 -5.105 
11.500 1.950 -2.597 -4.806 
12.000 1.655 -2.262 -4.644 
12.500 1.067 -2.015 -4.315 
13.000 2.262 -1.567 -4.075 
13.500 8.556 -1.537 -3.915 
14.000 6.586 -1.155 -3.516 
14.500 2.263 0.003 -3.322 
15.000 nan -0.725 -3.024 
