# t[days] ztfg ztfr ztfi 
0.500 -13.535 -14.150 -14.427 
1.000 -13.258 -13.952 -14.312 
1.500 -12.951 -13.693 -14.075 
2.000 -12.632 -13.404 -13.782 
2.500 -12.320 -13.132 -13.515 
3.000 -12.044 -12.873 -13.270 
3.500 -11.789 -12.654 -13.064 
4.000 -11.564 -12.445 -12.870 
4.500 -11.348 -12.251 -12.687 
5.000 -11.147 -12.088 -12.533 
5.500 -10.972 -11.920 -12.381 
6.000 -10.782 -11.778 -12.243 
6.500 -10.613 -11.634 -12.115 
7.000 -10.448 -11.503 -12.001 
7.500 -10.295 -11.367 -11.876 
8.000 -10.140 -11.256 -11.771 
8.500 -9.997 -11.136 -11.664 
9.000 -9.849 -11.016 -11.562 
9.500 -9.697 -10.896 -11.459 
10.000 -9.564 -10.784 -11.367 
10.500 -9.414 -10.683 -11.277 
11.000 -9.274 -10.573 -11.178 
11.500 -9.148 -10.473 -11.083 
12.000 -9.005 -10.368 -10.996 
12.500 -8.863 -10.267 -10.902 
13.000 -8.739 -10.162 -10.806 
13.500 -8.598 -10.047 -10.728 
14.000 -8.457 -9.947 -10.635 
14.500 -8.325 -9.838 -10.535 
15.000 -8.164 -9.706 -10.412 
