# t[days] ztfg ztfr ztfi 
0.500 -14.940 -15.476 -15.362 
1.000 -14.314 -15.324 -15.570 
1.500 -13.901 -15.024 -15.441 
2.000 -13.476 -14.696 -15.221 
2.500 -13.107 -14.372 -14.981 
3.000 -12.774 -14.077 -14.742 
3.500 -12.424 -13.785 -14.500 
4.000 -12.137 -13.527 -14.264 
4.500 -11.851 -13.288 -14.060 
5.000 -11.578 -13.046 -13.837 
5.500 -11.287 -12.802 -13.635 
6.000 -11.034 -12.572 -13.443 
6.500 -10.760 -12.363 -13.256 
7.000 -10.506 -12.158 -13.070 
7.500 -10.235 -11.956 -12.908 
8.000 -9.978 -11.748 -12.737 
8.500 -9.721 -11.552 -12.565 
9.000 -9.523 -11.360 -12.393 
9.500 -9.239 -11.160 -12.225 
10.000 -9.003 -10.956 -12.057 
10.500 -8.750 -10.779 -11.899 
11.000 -8.526 -10.592 -11.742 
11.500 -8.259 -10.389 -11.586 
12.000 -8.039 -10.224 -11.433 
12.500 -7.827 -10.047 -11.292 
13.000 -7.536 -9.872 -11.147 
13.500 -7.317 -9.698 -11.001 
14.000 -7.102 -9.505 -10.858 
14.500 -6.850 -9.337 -10.706 
15.000 -6.646 -9.152 -10.510 
