# t[days] ztfg ztfr ztfi 
0.500 -13.991 -15.107 -15.656 
1.000 -12.297 -13.794 -14.689 
1.500 -11.417 -13.040 -14.064 
2.000 -10.646 -12.392 -13.488 
2.500 -9.907 -11.761 -12.954 
3.000 -9.074 -11.164 -12.450 
3.500 -8.304 -10.572 -11.946 
4.000 -7.593 -10.027 -11.484 
4.500 -6.822 -9.485 -11.050 
5.000 -6.208 -8.969 -10.631 
5.500 -5.697 -8.512 -10.263 
6.000 -4.918 -8.039 -9.856 
6.500 -4.380 -7.617 -9.513 
7.000 -3.674 -7.183 -9.133 
7.500 -3.561 -6.840 -8.823 
8.000 -3.017 -6.367 -8.470 
8.500 -2.548 -6.046 -8.228 
9.000 -1.733 -5.600 -7.902 
9.500 -1.352 -5.350 -7.621 
10.000 -1.012 -4.876 -7.267 
10.500 -1.268 -4.670 -7.095 
11.000 -0.003 -4.450 -6.689 
11.500 0.405 -3.822 -6.510 
12.000 0.379 -3.668 -6.241 
12.500 0.367 -3.066 -5.960 
13.000 2.258 -3.033 -5.608 
13.500 nan -2.871 -5.497 
14.000 0.906 -1.873 -5.336 
14.500 2.059 -2.162 -4.887 
15.000 2.140 -2.035 -4.675 
