# t[days] ztfg ztfr ztfi 
0.500 -14.803 -15.659 -15.706 
1.000 -13.030 -14.177 -14.614 
1.500 -12.212 -13.340 -13.856 
2.000 -11.445 -12.683 -13.234 
2.500 -10.663 -12.081 -12.714 
3.000 -9.854 -11.478 -12.242 
3.500 -9.044 -10.872 -11.768 
4.000 -8.290 -10.271 -11.287 
4.500 -7.536 -9.709 -10.826 
5.000 -6.781 -9.139 -10.383 
5.500 -6.178 -8.643 -9.959 
6.000 -5.473 -8.095 -9.526 
6.500 -4.912 -7.636 -9.127 
7.000 -4.200 -7.192 -8.776 
7.500 -3.654 -6.732 -8.378 
8.000 -3.335 -6.368 -8.055 
8.500 -2.779 -5.927 -7.685 
9.000 -2.323 -5.501 -7.378 
9.500 -1.814 -5.239 -7.077 
10.000 -1.175 -4.892 -6.754 
10.500 -0.964 -4.449 -6.450 
11.000 -0.332 -4.023 -6.127 
11.500 -0.163 -3.744 -5.821 
12.000 0.476 -3.380 -5.552 
12.500 1.047 -3.186 -5.309 
13.000 1.839 -2.631 -4.991 
13.500 1.126 -2.530 -4.820 
14.000 2.272 -2.227 -4.564 
14.500 5.066 -1.941 -4.337 
15.000 3.945 -1.549 -3.988 
