# t[days] ztfg ztfr ztfi 
0.500 -14.314 -15.170 -15.224 
1.000 -12.778 -13.897 -14.179 
1.500 -12.027 -13.202 -13.534 
2.000 -11.267 -12.606 -13.002 
2.500 -10.480 -12.010 -12.510 
3.000 -9.639 -11.400 -12.015 
3.500 -8.837 -10.778 -11.511 
4.000 -8.039 -10.167 -11.011 
4.500 -7.285 -9.591 -10.536 
5.000 -6.557 -9.014 -10.069 
5.500 -5.911 -8.498 -9.631 
6.000 -5.246 -7.950 -9.188 
6.500 -4.587 -7.487 -8.797 
7.000 -4.044 -7.016 -8.430 
7.500 -3.376 -6.567 -8.054 
8.000 -2.927 -6.190 -7.708 
8.500 -2.637 -5.758 -7.354 
9.000 -1.932 -5.299 -7.000 
9.500 -1.555 -4.986 -6.729 
10.000 -1.225 -4.659 -6.439 
10.500 -1.103 -4.275 -6.084 
11.000 -0.239 -3.856 -5.793 
11.500 -0.228 -3.493 -5.457 
12.000 1.207 -3.184 -5.237 
12.500 1.847 -2.921 -4.968 
13.000 2.847 -2.344 -4.633 
13.500 1.424 -2.458 -4.465 
14.000 3.709 -1.890 -4.151 
14.500 2.187 -1.833 -4.025 
15.000 2.302 -1.442 -3.593 
