# t[days] ztfg ztfr ztfi 
0.500 -13.525 -14.660 -15.408 
1.000 -11.871 -13.536 -14.569 
1.500 -10.891 -12.887 -14.084 
2.000 -9.975 -12.248 -13.563 
2.500 -9.154 -11.638 -13.078 
3.000 -8.233 -11.024 -12.596 
3.500 -7.811 -10.474 -12.131 
4.000 -6.824 -9.996 -11.706 
4.500 -6.097 -9.486 -11.302 
5.000 -5.624 -8.931 -10.845 
5.500 -5.076 -8.490 -10.516 
6.000 -4.536 -8.048 -10.107 
6.500 -3.837 -7.760 -9.787 
7.000 -3.147 -7.224 -9.469 
7.500 -2.683 -6.917 -9.108 
8.000 -2.148 -6.517 -8.823 
8.500 -1.827 -6.087 -8.518 
9.000 -0.966 -5.721 -8.266 
9.500 -1.775 -5.440 -7.937 
10.000 -0.262 -5.188 -7.639 
10.500 -0.323 -4.604 -7.420 
11.000 0.090 -4.319 -7.121 
11.500 3.107 -4.131 -6.820 
12.000 2.985 -3.856 -6.481 
12.500 0.289 -3.233 -6.341 
13.000 nan -3.097 -5.995 
13.500 4.483 -2.670 -5.876 
14.000 3.382 -2.803 -5.461 
14.500 9.243 -2.447 -5.243 
15.000 nan -1.463 -5.160 
