# t[days] ztfg ztfr ztfi 
0.500 -12.939 -13.658 -14.197 
1.000 -13.031 -13.805 -14.377 
1.500 -13.017 -13.870 -14.427 
2.000 -12.889 -13.801 -14.361 
2.500 -12.684 -13.675 -14.239 
3.000 -12.468 -13.510 -14.087 
3.500 -12.237 -13.339 -13.931 
4.000 -12.017 -13.155 -13.783 
4.500 -11.813 -12.989 -13.636 
5.000 -11.598 -12.816 -13.474 
5.500 -11.384 -12.655 -13.330 
6.000 -11.185 -12.504 -13.185 
6.500 -11.007 -12.345 -13.051 
7.000 -10.810 -12.197 -12.923 
7.500 -10.633 -12.047 -12.805 
8.000 -10.456 -11.923 -12.677 
8.500 -10.289 -11.789 -12.562 
9.000 -10.119 -11.652 -12.459 
9.500 -9.954 -11.518 -12.339 
10.000 -9.801 -11.395 -12.221 
10.500 -9.660 -11.284 -12.128 
11.000 -9.507 -11.164 -12.027 
11.500 -9.356 -11.049 -11.913 
12.000 -9.218 -10.935 -11.823 
12.500 -9.062 -10.821 -11.728 
13.000 -8.928 -10.717 -11.633 
13.500 -8.790 -10.590 -11.542 
14.000 -8.633 -10.478 -11.435 
14.500 -8.445 -10.331 -11.319 
15.000 -8.300 -10.204 -11.179 
