# t[days] ztfg ztfr ztfi 
0.500 -15.478 -16.401 -16.497 
1.000 -13.726 -15.220 -15.905 
1.500 -12.976 -14.464 -15.315 
2.000 -12.317 -13.846 -14.791 
2.500 -11.638 -13.262 -14.288 
3.000 -10.896 -12.705 -13.808 
3.500 -10.222 -12.137 -13.335 
4.000 -9.478 -11.572 -12.868 
4.500 -8.806 -11.007 -12.442 
5.000 -8.225 -10.548 -12.021 
5.500 -7.498 -10.031 -11.641 
6.000 -6.945 -9.627 -11.244 
6.500 -6.275 -9.179 -10.883 
7.000 -5.823 -8.766 -10.558 
7.500 -5.195 -8.312 -10.196 
8.000 -4.676 -7.936 -9.839 
8.500 -4.407 -7.582 -9.544 
9.000 -3.680 -7.184 -9.240 
9.500 -3.395 -6.853 -8.874 
10.000 -3.016 -6.549 -8.606 
10.500 -3.019 -6.073 -8.270 
11.000 -2.458 -5.677 -8.150 
11.500 0.386 -5.416 -7.774 
12.000 -1.356 -5.287 -7.464 
12.500 0.154 -4.874 -7.224 
13.000 -0.537 -4.427 -7.024 
13.500 -0.721 -4.594 -6.805 
14.000 -0.034 -4.043 -6.553 
14.500 nan -3.437 -6.322 
15.000 1.760 -3.495 -6.008 
