# t[days] ztfg ztfr ztfi 
0.500 -15.133 -15.219 -14.721 
1.000 -15.021 -15.662 -15.579 
1.500 -14.840 -15.617 -15.699 
2.000 -14.565 -15.434 -15.633 
2.500 -14.284 -15.221 -15.504 
3.000 -14.026 -15.019 -15.348 
3.500 -13.786 -14.810 -15.196 
4.000 -13.547 -14.607 -15.038 
4.500 -13.336 -14.427 -14.890 
5.000 -13.131 -14.248 -14.745 
5.500 -12.947 -14.086 -14.601 
6.000 -12.767 -13.931 -14.465 
6.500 -12.596 -13.773 -14.340 
7.000 -12.430 -13.629 -14.210 
7.500 -12.278 -13.495 -14.105 
8.000 -12.112 -13.356 -13.995 
8.500 -11.974 -13.235 -13.884 
9.000 -11.836 -13.105 -13.774 
9.500 -11.688 -12.995 -13.680 
10.000 -11.551 -12.875 -13.573 
10.500 -11.421 -12.760 -13.477 
11.000 -11.286 -12.656 -13.388 
11.500 -11.151 -12.542 -13.292 
12.000 -11.021 -12.436 -13.184 
12.500 -10.896 -12.324 -13.096 
13.000 -10.778 -12.224 -12.999 
13.500 -10.633 -12.109 -12.916 
14.000 -10.500 -12.019 -12.830 
14.500 -10.368 -11.911 -12.734 
15.000 -10.195 -11.703 -12.531 
