# t[days] ztfg ztfr ztfi 
0.500 -14.331 -14.366 -14.240 
1.000 -14.272 -14.636 -14.642 
1.500 -14.111 -14.599 -14.687 
2.000 -13.899 -14.454 -14.593 
2.500 -13.668 -14.287 -14.456 
3.000 -13.441 -14.110 -14.309 
3.500 -13.218 -13.933 -14.143 
4.000 -13.009 -13.754 -13.999 
4.500 -12.802 -13.595 -13.853 
5.000 -12.626 -13.435 -13.711 
5.500 -12.442 -13.290 -13.593 
6.000 -12.283 -13.158 -13.468 
6.500 -12.119 -13.020 -13.362 
7.000 -11.970 -12.897 -13.246 
7.500 -11.820 -12.775 -13.141 
8.000 -11.687 -12.655 -13.037 
8.500 -11.550 -12.542 -12.939 
9.000 -11.425 -12.442 -12.855 
9.500 -11.301 -12.343 -12.776 
10.000 -11.189 -12.247 -12.691 
10.500 -11.077 -12.154 -12.621 
11.000 -10.959 -12.064 -12.544 
11.500 -10.858 -11.982 -12.482 
12.000 -10.756 -11.897 -12.408 
12.500 -10.657 -11.818 -12.350 
13.000 -10.553 -11.739 -12.286 
13.500 -10.456 -11.665 -12.222 
14.000 -10.356 -11.586 -12.158 
14.500 -10.240 -11.495 -12.088 
15.000 -10.047 -11.305 -11.911 
