# t[days] ztfg ztfr ztfi 
0.500 -13.942 -14.407 -14.734 
1.000 -13.505 -14.434 -14.912 
1.500 -13.220 -14.354 -14.925 
2.000 -12.844 -14.135 -14.825 
2.500 -12.471 -13.896 -14.648 
3.000 -12.099 -13.666 -14.479 
3.500 -11.765 -13.424 -14.293 
4.000 -11.435 -13.182 -14.088 
4.500 -11.119 -12.944 -13.897 
5.000 -10.797 -12.685 -13.696 
5.500 -10.484 -12.456 -13.500 
6.000 -10.204 -12.228 -13.331 
6.500 -9.960 -12.010 -13.147 
7.000 -9.635 -11.790 -12.962 
7.500 -9.358 -11.598 -12.801 
8.000 -9.135 -11.393 -12.610 
8.500 -8.840 -11.195 -12.457 
9.000 -8.551 -10.990 -12.287 
9.500 -8.335 -10.786 -12.106 
10.000 -8.055 -10.601 -11.963 
10.500 -7.836 -10.401 -11.803 
11.000 -7.613 -10.246 -11.647 
11.500 -7.336 -10.067 -11.499 
12.000 -7.157 -9.894 -11.349 
12.500 -6.901 -9.717 -11.207 
13.000 -6.635 -9.517 -11.057 
13.500 -6.538 -9.374 -10.911 
14.000 -6.311 -9.195 -10.777 
14.500 -6.013 -8.997 -10.612 
15.000 -5.654 -8.736 -10.407 
