# t[days] ztfg ztfr ztfi 
0.500 -13.591 -14.702 -15.435 
1.000 -11.798 -13.443 -14.454 
1.500 -10.787 -12.699 -13.856 
2.000 -9.872 -12.033 -13.270 
2.500 -8.982 -11.348 -12.725 
3.000 -8.299 -10.724 -12.213 
3.500 -7.508 -10.132 -11.726 
4.000 -6.738 -9.611 -11.244 
4.500 -6.042 -9.049 -10.828 
5.000 -5.576 -8.589 -10.418 
5.500 -4.820 -8.091 -9.988 
6.000 -4.105 -7.684 -9.596 
6.500 -3.855 -7.321 -9.292 
7.000 -3.398 -6.858 -8.904 
7.500 -2.612 -6.410 -8.576 
8.000 -2.302 -6.074 -8.273 
8.500 -1.509 -5.622 -7.937 
9.000 -0.943 -5.244 -7.604 
9.500 0.315 -4.889 -7.360 
10.000 -0.753 -4.692 -7.057 
10.500 -0.291 -3.997 -6.832 
11.000 0.367 -3.802 -6.445 
11.500 2.352 -3.502 -6.305 
12.000 1.189 -3.207 -5.919 
12.500 nan -2.557 -5.743 
13.000 0.665 -2.119 -5.415 
13.500 nan -2.261 -5.187 
14.000 2.922 -1.611 -4.936 
14.500 nan -1.660 -4.773 
15.000 nan -1.281 -4.269 
