# t[days] ztfg ztfr ztfi 
0.500 -14.114 -14.605 -14.831 
1.000 -13.124 -13.996 -14.358 
1.500 -12.475 -13.502 -13.930 
2.000 -11.932 -13.067 -13.555 
2.500 -11.466 -12.681 -13.216 
3.000 -11.044 -12.331 -12.916 
3.500 -10.681 -12.027 -12.670 
4.000 -10.318 -11.749 -12.465 
4.500 -9.994 -11.488 -12.267 
5.000 -9.669 -11.232 -12.047 
5.500 -9.363 -10.982 -11.844 
6.000 -9.073 -10.747 -11.651 
6.500 -8.765 -10.520 -11.447 
7.000 -8.479 -10.291 -11.245 
7.500 -8.193 -10.058 -11.039 
8.000 -7.910 -9.839 -10.854 
8.500 -7.634 -9.624 -10.664 
9.000 -7.381 -9.404 -10.479 
9.500 -7.116 -9.207 -10.297 
10.000 -6.867 -9.002 -10.126 
10.500 -6.639 -8.806 -9.965 
11.000 -6.348 -8.595 -9.795 
11.500 -6.118 -8.418 -9.624 
12.000 -5.889 -8.214 -9.455 
12.500 -5.617 -8.029 -9.293 
13.000 -5.391 -7.830 -9.131 
13.500 -5.198 -7.641 -8.981 
14.000 -5.028 -7.472 -8.831 
14.500 -4.722 -7.304 -8.668 
15.000 -4.504 -7.052 -8.443 
