# t[days] ztfg ztfr ztfi 
0.500 -14.160 -14.824 -15.027 
1.000 -13.604 -14.594 -15.063 
1.500 -13.246 -14.349 -14.950 
2.000 -12.854 -14.052 -14.746 
2.500 -12.456 -13.765 -14.503 
3.000 -12.107 -13.490 -14.283 
3.500 -11.753 -13.204 -14.050 
4.000 -11.414 -12.926 -13.808 
4.500 -11.128 -12.680 -13.588 
5.000 -10.800 -12.432 -13.381 
5.500 -10.511 -12.183 -13.170 
6.000 -10.248 -11.956 -12.970 
6.500 -9.960 -11.755 -12.782 
7.000 -9.698 -11.514 -12.596 
7.500 -9.464 -11.310 -12.407 
8.000 -9.183 -11.074 -12.234 
8.500 -8.883 -10.900 -12.069 
9.000 -8.656 -10.715 -11.890 
9.500 -8.411 -10.506 -11.744 
10.000 -8.132 -10.324 -11.565 
10.500 -7.891 -10.140 -11.417 
11.000 -7.704 -9.946 -11.266 
11.500 -7.443 -9.789 -11.108 
12.000 -7.193 -9.572 -10.950 
12.500 -6.975 -9.412 -10.818 
13.000 -6.728 -9.227 -10.660 
13.500 -6.478 -9.071 -10.524 
14.000 -6.339 -8.889 -10.379 
14.500 -6.035 -8.710 -10.227 
15.000 -5.765 -8.491 -10.051 
