# t[days] ztfg ztfr ztfi 
0.500 -13.087 -13.992 -14.581 
1.000 -12.405 -13.458 -14.053 
1.500 -11.829 -12.982 -13.582 
2.000 -11.314 -12.540 -13.176 
2.500 -10.839 -12.155 -12.815 
3.000 -10.402 -11.797 -12.507 
3.500 -9.983 -11.474 -12.220 
4.000 -9.599 -11.168 -11.950 
4.500 -9.226 -10.870 -11.712 
5.000 -8.848 -10.594 -11.474 
5.500 -8.516 -10.331 -11.253 
6.000 -8.175 -10.081 -11.051 
6.500 -7.845 -9.837 -10.835 
7.000 -7.546 -9.592 -10.641 
7.500 -7.221 -9.353 -10.445 
8.000 -6.943 -9.124 -10.276 
8.500 -6.650 -8.912 -10.082 
9.000 -6.367 -8.700 -9.917 
9.500 -6.107 -8.467 -9.736 
10.000 -5.818 -8.285 -9.555 
10.500 -5.601 -8.075 -9.411 
11.000 -5.268 -7.878 -9.249 
11.500 -5.061 -7.692 -9.096 
12.000 -4.795 -7.493 -8.945 
12.500 -4.563 -7.310 -8.801 
13.000 -4.405 -7.133 -8.647 
13.500 -4.133 -6.952 -8.509 
14.000 -3.819 -6.764 -8.329 
14.500 -3.639 -6.580 -8.180 
15.000 -3.451 -6.394 -7.994 
