# t[days] ztfg ztfr ztfi 
0.500 -15.072 -15.314 -15.007 
1.000 -14.563 -15.084 -14.985 
1.500 -14.077 -14.696 -14.672 
2.000 -13.665 -14.333 -14.358 
2.500 -13.318 -14.037 -14.123 
3.000 -13.022 -13.783 -13.916 
3.500 -12.776 -13.564 -13.741 
4.000 -12.553 -13.371 -13.568 
4.500 -12.350 -13.181 -13.406 
5.000 -12.156 -13.013 -13.266 
5.500 -11.980 -12.856 -13.129 
6.000 -11.813 -12.711 -13.005 
6.500 -11.651 -12.578 -12.902 
7.000 -11.504 -12.448 -12.809 
7.500 -11.351 -12.329 -12.721 
8.000 -11.212 -12.214 -12.631 
8.500 -11.072 -12.098 -12.543 
9.000 -10.928 -11.990 -12.456 
9.500 -10.799 -11.886 -12.379 
10.000 -10.656 -11.791 -12.303 
10.500 -10.528 -11.684 -12.229 
11.000 -10.401 -11.595 -12.156 
11.500 -10.270 -11.499 -12.086 
12.000 -10.128 -11.405 -12.024 
12.500 -10.003 -11.309 -11.948 
13.000 -9.867 -11.210 -11.870 
13.500 -9.744 -11.120 -11.794 
14.000 -9.607 -11.031 -11.714 
14.500 -9.491 -10.930 -11.634 
15.000 -9.309 -10.770 -11.476 
