# t[days] ztfg ztfr ztfi 
0.500 -15.001 -15.896 -16.096 
1.000 -13.116 -14.505 -15.189 
1.500 -12.309 -13.678 -14.499 
2.000 -11.552 -12.994 -13.888 
2.500 -10.809 -12.370 -13.322 
3.000 -10.073 -11.774 -12.815 
3.500 -9.306 -11.175 -12.324 
4.000 -8.573 -10.623 -11.843 
4.500 -7.868 -10.052 -11.378 
5.000 -7.157 -9.539 -10.933 
5.500 -6.564 -9.038 -10.561 
6.000 -5.948 -8.572 -10.142 
6.500 -5.409 -8.112 -9.774 
7.000 -4.777 -7.687 -9.418 
7.500 -4.368 -7.233 -9.050 
8.000 -3.657 -6.841 -8.704 
8.500 -3.522 -6.521 -8.405 
9.000 -2.762 -6.083 -8.060 
9.500 -1.954 -5.677 -7.746 
10.000 -1.723 -5.557 -7.478 
10.500 -1.871 -5.107 -7.211 
11.000 -1.301 -4.486 -6.923 
11.500 -0.085 -4.387 -6.697 
12.000 0.064 -3.963 -6.349 
12.500 0.682 -3.809 -6.103 
13.000 0.100 -3.243 -5.782 
13.500 0.783 -3.346 -5.610 
14.000 nan -3.044 -5.415 
14.500 5.287 -2.532 -5.072 
15.000 1.462 -2.366 -4.753 
