# t[days] ztfg ztfr ztfi 
0.500 -12.051 -12.690 -13.157 
1.000 -12.565 -13.220 -13.748 
1.500 -12.888 -13.573 -14.099 
2.000 -13.004 -13.735 -14.227 
2.500 -13.002 -13.785 -14.280 
3.000 -12.954 -13.782 -14.275 
3.500 -12.870 -13.741 -14.246 
4.000 -12.768 -13.671 -14.184 
4.500 -12.665 -13.593 -14.104 
5.000 -12.527 -13.504 -14.032 
5.500 -12.405 -13.413 -13.938 
6.000 -12.276 -13.312 -13.849 
6.500 -12.122 -13.202 -13.745 
7.000 -11.968 -13.094 -13.670 
7.500 -11.838 -12.991 -13.573 
8.000 -11.704 -12.881 -13.479 
8.500 -11.568 -12.780 -13.390 
9.000 -11.442 -12.673 -13.304 
9.500 -11.312 -12.580 -13.225 
10.000 -11.180 -12.477 -13.140 
10.500 -11.069 -12.385 -13.054 
11.000 -10.939 -12.282 -12.965 
11.500 -10.817 -12.189 -12.888 
12.000 -10.681 -12.103 -12.813 
12.500 -10.564 -12.013 -12.740 
13.000 -10.452 -11.910 -12.657 
13.500 -10.330 -11.813 -12.574 
14.000 -10.200 -11.707 -12.493 
14.500 -10.032 -11.581 -12.380 
15.000 -9.842 -11.431 -12.244 
