# t[days] ztfg ztfr ztfi 
0.500 -14.833 -15.777 -15.955 
1.000 -13.101 -14.403 -14.961 
1.500 -12.290 -13.560 -14.216 
2.000 -11.545 -12.899 -13.603 
2.500 -10.792 -12.286 -13.063 
3.000 -10.009 -11.691 -12.536 
3.500 -9.217 -11.089 -12.057 
4.000 -8.450 -10.517 -11.578 
4.500 -7.702 -9.962 -11.144 
5.000 -6.972 -9.416 -10.733 
5.500 -6.375 -8.930 -10.306 
6.000 -5.684 -8.426 -9.888 
6.500 -5.127 -7.952 -9.522 
7.000 -4.587 -7.530 -9.125 
7.500 -4.069 -7.055 -8.786 
8.000 -3.332 -6.658 -8.449 
8.500 -3.042 -6.347 -8.144 
9.000 -2.234 -5.891 -7.831 
9.500 -1.668 -5.489 -7.470 
10.000 -1.502 -5.049 -7.175 
10.500 -0.605 -4.787 -6.839 
11.000 -0.474 -4.440 -6.576 
11.500 -0.200 -4.055 -6.298 
12.000 -0.092 -3.873 -6.033 
12.500 0.708 -3.356 -5.773 
13.000 0.112 -3.084 -5.484 
13.500 3.285 -2.773 -5.233 
14.000 0.816 -2.684 -4.882 
14.500 1.937 -2.056 -4.798 
15.000 2.074 -1.889 -4.449 
