# t[days] ztfg ztfr ztfi 
0.500 -14.921 -15.938 -16.183 
1.000 -13.215 -14.701 -15.400 
1.500 -12.430 -13.913 -14.742 
2.000 -11.737 -13.268 -14.169 
2.500 -11.040 -12.675 -13.622 
3.000 -10.291 -12.073 -13.111 
3.500 -9.509 -11.494 -12.650 
4.000 -8.821 -10.927 -12.152 
4.500 -8.082 -10.380 -11.706 
5.000 -7.396 -9.862 -11.296 
5.500 -6.802 -9.367 -10.849 
6.000 -5.973 -8.894 -10.491 
6.500 -5.684 -8.453 -10.127 
7.000 -5.022 -8.085 -9.742 
7.500 -4.490 -7.572 -9.395 
8.000 -4.217 -7.218 -9.083 
8.500 -3.501 -6.783 -8.745 
9.000 -3.129 -6.390 -8.461 
9.500 -2.506 -6.041 -8.127 
10.000 -0.942 -5.650 -7.842 
10.500 -2.014 -5.362 -7.488 
11.000 -0.832 -4.911 -7.300 
11.500 -0.817 -4.682 -6.944 
12.000 -0.949 -4.284 -6.707 
12.500 -0.401 -3.942 -6.412 
13.000 1.292 -3.907 -6.177 
13.500 0.990 -3.514 -5.959 
14.000 0.929 -2.831 -5.583 
14.500 nan -3.164 -5.271 
15.000 1.051 -2.828 -5.075 
