# t[days] ztfg ztfr ztfi 
0.500 -13.206 -14.030 -14.603 
1.000 -12.919 -13.931 -14.620 
1.500 -12.722 -13.879 -14.627 
2.000 -12.387 -13.726 -14.523 
2.500 -12.034 -13.497 -14.341 
3.000 -11.649 -13.246 -14.148 
3.500 -11.317 -13.012 -13.965 
4.000 -10.989 -12.751 -13.741 
4.500 -10.655 -12.497 -13.542 
5.000 -10.284 -12.253 -13.338 
5.500 -9.968 -12.037 -13.138 
6.000 -9.704 -11.765 -12.955 
6.500 -9.411 -11.558 -12.754 
7.000 -9.068 -11.340 -12.575 
7.500 -8.799 -11.132 -12.404 
8.000 -8.521 -10.918 -12.230 
8.500 -8.243 -10.727 -12.060 
9.000 -8.030 -10.516 -11.898 
9.500 -7.668 -10.321 -11.735 
10.000 -7.499 -10.127 -11.574 
10.500 -7.205 -9.968 -11.410 
11.000 -7.034 -9.774 -11.251 
11.500 -6.645 -9.568 -11.091 
12.000 -6.469 -9.394 -10.959 
12.500 -6.256 -9.208 -10.794 
13.000 -6.023 -9.041 -10.679 
13.500 -5.768 -8.870 -10.513 
14.000 -5.706 -8.699 -10.391 
14.500 -5.332 -8.477 -10.206 
15.000 -5.043 -8.217 -9.996 
