# t[days] ztfg ztfr ztfi 
0.500 -12.929 -13.647 -14.243 
1.000 -13.066 -13.853 -14.412 
1.500 -13.053 -13.930 -14.490 
2.000 -12.948 -13.880 -14.451 
2.500 -12.773 -13.758 -14.346 
3.000 -12.538 -13.619 -14.234 
3.500 -12.310 -13.460 -14.089 
4.000 -12.097 -13.284 -13.929 
4.500 -11.872 -13.118 -13.786 
5.000 -11.631 -12.938 -13.626 
5.500 -11.408 -12.782 -13.492 
6.000 -11.207 -12.613 -13.339 
6.500 -11.007 -12.448 -13.212 
7.000 -10.810 -12.293 -13.079 
7.500 -10.619 -12.138 -12.949 
8.000 -10.415 -11.995 -12.818 
8.500 -10.252 -11.852 -12.695 
9.000 -10.059 -11.716 -12.577 
9.500 -9.885 -11.572 -12.455 
10.000 -9.713 -11.445 -12.348 
10.500 -9.539 -11.313 -12.242 
11.000 -9.374 -11.174 -12.129 
11.500 -9.232 -11.053 -12.021 
12.000 -9.062 -10.927 -11.926 
12.500 -8.894 -10.807 -11.820 
13.000 -8.750 -10.684 -11.720 
13.500 -8.606 -10.575 -11.628 
14.000 -8.431 -10.440 -11.510 
14.500 -8.263 -10.301 -11.399 
15.000 -8.069 -10.127 -11.247 
