# t[days] ztfg ztfr ztfi 
0.500 -13.109 -13.990 -14.545 
1.000 -12.372 -13.403 -13.954 
1.500 -11.812 -12.900 -13.479 
2.000 -11.326 -12.479 -13.079 
2.500 -10.892 -12.107 -12.725 
3.000 -10.484 -11.780 -12.423 
3.500 -10.130 -11.475 -12.146 
4.000 -9.780 -11.193 -11.911 
4.500 -9.447 -10.926 -11.674 
5.000 -9.132 -10.673 -11.447 
5.500 -8.823 -10.426 -11.241 
6.000 -8.504 -10.191 -11.040 
6.500 -8.202 -9.967 -10.838 
7.000 -7.918 -9.737 -10.654 
7.500 -7.622 -9.518 -10.474 
8.000 -7.358 -9.297 -10.295 
8.500 -7.074 -9.085 -10.111 
9.000 -6.807 -8.868 -9.935 
9.500 -6.551 -8.680 -9.762 
10.000 -6.274 -8.491 -9.616 
10.500 -6.032 -8.288 -9.441 
11.000 -5.743 -8.075 -9.288 
11.500 -5.543 -7.908 -9.138 
12.000 -5.253 -7.715 -8.971 
12.500 -4.989 -7.528 -8.830 
13.000 -4.770 -7.338 -8.681 
13.500 -4.542 -7.151 -8.540 
14.000 -4.332 -6.987 -8.388 
14.500 -4.075 -6.810 -8.247 
15.000 -3.854 -6.600 -8.042 
