# t[days] ztfg ztfr ztfi 
0.500 -13.584 -14.694 -15.421 
1.000 -11.936 -13.593 -14.609 
1.500 -11.030 -12.956 -14.126 
2.000 -10.131 -12.358 -13.651 
2.500 -9.284 -11.733 -13.177 
3.000 -8.609 -11.138 -12.710 
3.500 -7.735 -10.612 -12.251 
4.000 -7.209 -10.089 -11.825 
4.500 -6.467 -9.563 -11.371 
5.000 -5.753 -9.119 -11.016 
5.500 -5.313 -8.657 -10.631 
6.000 -4.698 -8.220 -10.318 
6.500 -3.790 -7.833 -9.914 
7.000 -3.646 -7.332 -9.628 
7.500 -3.023 -7.045 -9.341 
8.000 -2.704 -6.509 -8.905 
8.500 -2.789 -6.331 -8.652 
9.000 -1.455 -5.838 -8.374 
9.500 -0.982 -5.422 -8.029 
10.000 -0.770 -5.312 -7.867 
10.500 0.468 -4.727 -7.497 
11.000 0.644 -4.705 -7.233 
11.500 nan -4.369 -6.931 
12.000 nan -3.526 -6.771 
12.500 3.872 -3.525 -6.435 
13.000 0.515 -3.297 -6.114 
13.500 nan -3.053 -6.011 
14.000 nan -2.208 -5.680 
14.500 1.830 -2.360 -5.577 
15.000 nan -2.671 -5.074 
