# t[days] ztfg ztfr ztfi 
0.500 -12.068 -12.275 -12.400 
1.000 -12.850 -13.379 -13.752 
1.500 -13.126 -13.704 -14.138 
2.000 -13.206 -13.886 -14.347 
2.500 -13.227 -13.959 -14.419 
3.000 -13.159 -13.962 -14.456 
3.500 -13.106 -13.952 -14.447 
4.000 -13.025 -13.916 -14.419 
4.500 -12.917 -13.853 -14.364 
5.000 -12.797 -13.778 -14.311 
5.500 -12.679 -13.700 -14.236 
6.000 -12.563 -13.611 -14.175 
6.500 -12.433 -13.525 -14.104 
7.000 -12.315 -13.428 -14.024 
7.500 -12.178 -13.339 -13.939 
8.000 -12.052 -13.235 -13.860 
8.500 -11.916 -13.147 -13.773 
9.000 -11.812 -13.045 -13.702 
9.500 -11.685 -12.954 -13.624 
10.000 -11.559 -12.861 -13.537 
10.500 -11.438 -12.765 -13.459 
11.000 -11.310 -12.679 -13.389 
11.500 -11.197 -12.580 -13.306 
12.000 -11.087 -12.500 -13.227 
12.500 -10.947 -12.408 -13.156 
13.000 -10.830 -12.313 -13.080 
13.500 -10.706 -12.217 -12.997 
14.000 -10.559 -12.118 -12.914 
14.500 -10.402 -11.980 -12.800 
15.000 -10.191 -11.808 -12.640 
