# t[days] ztfg ztfr ztfi 
0.500 -13.602 -14.694 -15.441 
1.000 -11.885 -13.532 -14.561 
1.500 -10.877 -12.850 -14.046 
2.000 -10.057 -12.194 -13.493 
2.500 -9.203 -11.577 -12.982 
3.000 -8.369 -10.924 -12.481 
3.500 -7.658 -10.437 -12.023 
4.000 -6.792 -9.911 -11.604 
4.500 -6.138 -9.421 -11.151 
5.000 -5.678 -8.826 -10.750 
5.500 -5.012 -8.429 -10.397 
6.000 -4.358 -7.963 -10.041 
6.500 -4.019 -7.537 -9.645 
7.000 -3.600 -7.201 -9.324 
7.500 -2.473 -6.713 -8.936 
8.000 -1.846 -6.451 -8.643 
8.500 -1.584 -5.924 -8.365 
9.000 -1.418 -5.617 -8.062 
9.500 -0.409 -5.269 -7.859 
10.000 2.441 -5.129 -7.455 
10.500 0.388 -4.576 -7.091 
11.000 -0.275 -3.895 -6.882 
11.500 0.438 -3.895 -6.690 
12.000 8.457 -3.187 -6.245 
12.500 1.783 -3.614 -6.173 
13.000 nan -2.573 -6.026 
13.500 nan -2.789 -5.660 
14.000 2.764 -2.630 -5.308 
14.500 9.087 -1.930 -5.095 
15.000 8.269 -1.833 -4.747 
