# t[days] ztfg ztfr ztfi 
0.500 -11.757 -12.144 -12.306 
1.000 -12.600 -13.198 -13.658 
1.500 -12.954 -13.573 -14.036 
2.000 -13.068 -13.771 -14.271 
2.500 -13.108 -13.862 -14.354 
3.000 -13.064 -13.887 -14.398 
3.500 -13.021 -13.872 -14.388 
4.000 -12.949 -13.846 -14.369 
4.500 -12.847 -13.794 -14.313 
5.000 -12.734 -13.722 -14.254 
5.500 -12.607 -13.636 -14.198 
6.000 -12.508 -13.557 -14.120 
6.500 -12.373 -13.475 -14.060 
7.000 -12.257 -13.375 -13.975 
7.500 -12.139 -13.287 -13.898 
8.000 -11.988 -13.191 -13.813 
8.500 -11.870 -13.090 -13.740 
9.000 -11.757 -13.003 -13.657 
9.500 -11.637 -12.905 -13.572 
10.000 -11.503 -12.816 -13.501 
10.500 -11.380 -12.721 -13.419 
11.000 -11.252 -12.638 -13.341 
11.500 -11.155 -12.548 -13.270 
12.000 -11.010 -12.455 -13.186 
12.500 -10.904 -12.361 -13.116 
13.000 -10.792 -12.282 -13.038 
13.500 -10.649 -12.177 -12.954 
14.000 -10.515 -12.067 -12.871 
14.500 -10.351 -11.936 -12.755 
15.000 -10.132 -11.755 -12.592 
