# t[days] ztfg ztfr ztfi 
0.500 -15.315 -15.808 -15.662 
1.000 -14.485 -15.436 -15.629 
1.500 -13.950 -14.999 -15.348 
2.000 -13.483 -14.602 -15.039 
2.500 -13.082 -14.234 -14.731 
3.000 -12.732 -13.901 -14.452 
3.500 -12.416 -13.620 -14.200 
4.000 -12.108 -13.339 -13.965 
4.500 -11.826 -13.091 -13.747 
5.000 -11.549 -12.853 -13.540 
5.500 -11.288 -12.631 -13.339 
6.000 -11.011 -12.413 -13.148 
6.500 -10.754 -12.203 -12.962 
7.000 -10.488 -11.990 -12.780 
7.500 -10.230 -11.789 -12.606 
8.000 -9.987 -11.595 -12.435 
8.500 -9.726 -11.392 -12.282 
9.000 -9.471 -11.203 -12.124 
9.500 -9.215 -11.011 -11.960 
10.000 -8.969 -10.826 -11.819 
10.500 -8.707 -10.637 -11.662 
11.000 -8.479 -10.457 -11.522 
11.500 -8.260 -10.289 -11.384 
12.000 -8.020 -10.112 -11.239 
12.500 -7.786 -9.932 -11.102 
13.000 -7.557 -9.748 -10.959 
13.500 -7.311 -9.582 -10.825 
14.000 -7.115 -9.410 -10.674 
14.500 -6.905 -9.237 -10.537 
15.000 -6.690 -9.052 -10.334 
