# t[days] ztfg ztfr ztfi 
0.500 -15.632 -16.687 -16.847 
1.000 -14.019 -15.573 -16.211 
1.500 -13.330 -14.819 -15.512 
2.000 -12.681 -14.190 -14.917 
2.500 -12.007 -13.616 -14.372 
3.000 -11.294 -13.029 -13.883 
3.500 -10.565 -12.445 -13.391 
4.000 -9.787 -11.900 -12.919 
4.500 -9.150 -11.353 -12.459 
5.000 -8.422 -10.818 -12.046 
5.500 -7.790 -10.335 -11.654 
6.000 -7.247 -9.849 -11.259 
6.500 -6.568 -9.354 -10.908 
7.000 -6.062 -8.968 -10.529 
7.500 -5.384 -8.538 -10.187 
8.000 -4.950 -8.170 -9.865 
8.500 -4.441 -7.728 -9.537 
9.000 -4.156 -7.389 -9.238 
9.500 -3.556 -7.053 -8.928 
10.000 -2.855 -6.649 -8.580 
10.500 -2.286 -6.346 -8.269 
11.000 -2.673 -5.859 -8.067 
11.500 -1.895 -5.603 -7.730 
12.000 -1.392 -5.184 -7.511 
12.500 -1.636 -5.040 -7.198 
13.000 0.029 -4.625 -6.980 
13.500 -0.517 -4.154 -6.685 
14.000 1.120 -3.979 -6.396 
14.500 2.991 -3.758 -6.128 
15.000 -0.196 -3.363 -5.873 
