# t[days] ztfg ztfr ztfi 
0.500 -14.156 -14.858 -15.109 
1.000 -13.531 -14.514 -14.999 
1.500 -13.109 -14.202 -14.817 
2.000 -12.665 -13.880 -14.558 
2.500 -12.258 -13.547 -14.286 
3.000 -11.868 -13.246 -14.038 
3.500 -11.526 -12.960 -13.778 
4.000 -11.175 -12.671 -13.538 
4.500 -10.870 -12.418 -13.303 
5.000 -10.548 -12.161 -13.080 
5.500 -10.273 -11.891 -12.874 
6.000 -9.956 -11.675 -12.671 
6.500 -9.692 -11.451 -12.468 
7.000 -9.428 -11.230 -12.291 
7.500 -9.153 -11.015 -12.092 
8.000 -8.920 -10.809 -11.912 
8.500 -8.617 -10.608 -11.751 
9.000 -8.345 -10.405 -11.578 
9.500 -8.146 -10.194 -11.398 
10.000 -7.862 -10.011 -11.252 
10.500 -7.657 -9.812 -11.098 
11.000 -7.393 -9.640 -10.927 
11.500 -7.147 -9.468 -10.789 
12.000 -6.959 -9.277 -10.639 
12.500 -6.692 -9.093 -10.470 
13.000 -6.484 -8.919 -10.347 
13.500 -6.195 -8.744 -10.181 
14.000 -6.034 -8.562 -10.048 
14.500 -5.806 -8.373 -9.888 
15.000 -5.608 -8.179 -9.724 
