# t[days] ztfg ztfr ztfi 
0.500 -14.102 -14.862 -15.126 
1.000 -13.493 -14.461 -14.919 
1.500 -13.096 -14.138 -14.695 
2.000 -12.704 -13.820 -14.428 
2.500 -12.333 -13.514 -14.167 
3.000 -11.996 -13.226 -13.924 
3.500 -11.663 -12.967 -13.665 
4.000 -11.386 -12.709 -13.438 
4.500 -11.091 -12.469 -13.221 
5.000 -10.816 -12.246 -13.026 
5.500 -10.555 -12.048 -12.823 
6.000 -10.286 -11.820 -12.651 
6.500 -10.027 -11.611 -12.452 
7.000 -9.759 -11.411 -12.283 
7.500 -9.486 -11.214 -12.103 
8.000 -9.238 -11.020 -11.938 
8.500 -8.996 -10.826 -11.771 
9.000 -8.717 -10.627 -11.629 
9.500 -8.489 -10.434 -11.445 
10.000 -8.227 -10.262 -11.291 
10.500 -7.955 -10.055 -11.128 
11.000 -7.785 -9.875 -10.988 
11.500 -7.526 -9.710 -10.836 
12.000 -7.280 -9.511 -10.693 
12.500 -6.977 -9.332 -10.541 
13.000 -6.859 -9.181 -10.403 
13.500 -6.559 -8.994 -10.261 
14.000 -6.329 -8.828 -10.111 
14.500 -6.159 -8.659 -9.950 
15.000 -5.890 -8.459 -9.790 
